Actividad,Ligand.Efficiency.BEI,Ligand.Efficiency.LE,Ligand.Efficiency.LLE,Ligand.Efficiency.SEI,VALENCE,TOT_CHG,ATOM_CHG,NON_STD_ATOM,AROMATICITY,N_WARNINGS,MW,GD,nAT,nSK,nBT,nBO,RBN,nDB,nTB,nAB,nH,nC,nN,nO,nP,nS,nF,nCL,nBR,nI,nB,nHM,nHet,nX,H.,C.,N.,O.,X.,totalcharge,nCIC,nCIR,TRS,Rbrid,NRS,nR03,nR04,nR05,nR06,nR07,nR08,nR09,nR10,nR11,nR12,Hy,AMR,TPSA.NO.,TPSA.Tot.,MLOGP,ALOGP,SAtot,SAacc,SAdon,Vx,VvdwMG,VvdwZAZ,BLTF96,BLTD48,BLTA96,Ro5,DLS_01,DLS_02,DLS_03,DLS_04,DLS_05,DLS_06,DLS_07,DLS_cons,LLS_01,LLS_02,CMC.80,CMC.50,Inflammat.80,Inflammat.50,Depressant.80,Depressant.50,Psychotic.80,Psychotic.50,Hypertens.80,Hypertens.50,Hypnotic.80,Hypnotic.50,Neoplastic.80,Neoplastic.50,Infective.80,Infective.50
1,0,0,0,0,0,0,0,0,0,0,447.6,0.07258065,57,32,61,36,5,3,0,18,25,25,3,3,0,1,0,0,0,0,0,1,7,0,43.85964912,43.85964912,5.26315789,5.26315789,0,0,5,8,30,3,3,0,0,1,3,1,1,0,0,1,1,0.17699483,122.9006,88.16,96.54,3.01134393,3.7572,538.7662373,120.6591568,34.41574813,547.6910299,227.840586,398.04,-3.94964234,-4.18077673,-4.24134393,0,1,1,1,0.8,0.5,1,1,0.9,0.16666667,0.875,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1,0,0,0,0,0,0,0,0,0,0,488.07,0.07258065,54,32,58,36,5,3,0,17,22,23,3,3,0,2,0,1,0,0,0,3,9,1,40.74074074,42.59259259,5.55555556,5.55555556,1.85185185,0,5,8,29,3,3,0,0,2,2,1,1,0,0,1,1,0.23894479,125.5445,88.16,124.78,3.14287754,4.4312,545.5732195,120.6591568,34.41574813,555.5149502,231.0471107,399.8,-4.06144591,-4.30573366,-4.37287754,0,1,0.83333333,1,0.8,0.5,1,1,0.87619048,0.16666667,0.75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,474.67,0.06773619,64,34,68,38,7,3,0,18,30,28,2,3,0,1,0,0,0,0,0,1,6,0,46.875,43.75,3.125,4.6875,0,0,5,8,30,3,3,0,0,1,3,1,1,0,0,1,1,0.11830245,134.2077,75.27,83.65,4.11914476,5.3988,596.2391835,103.8736272,34.41574813,601.3289037,249.8233212,438.94,-4.89127304,-5.23318752,-5.34914476,0,1,0.83333333,1,0.8,0.5,1,1,0.87619048,0.16666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,585.25,0.05937922,72,39,77,44,7,3,0,17,33,29,4,3,0,2,0,1,0,0,0,3,10,1,45.83333333,40.27777778,5.55555556,4.16666667,1.38888889,0,6,9,35,3,4,0,0,2,3,1,1,0,0,1,1,0.16177943,158.0285,81.75,118.37,3.5834624,5.3379,684.9520363,110.122255,34.41574813,694.4850498,288.0020696,502.24,-4.43594304,-4.72428928,-4.8134624,0,0.75,0.66666667,0.83333333,0.7,0.5,0.83333333,1,0.7547619,0.16666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16.13,0.31,3.57,10.49,1,0,0,0,1,2,450.96,0.07258065,55,32,59,36,3,5,0,11,23,24,4,3,0,0,0,1,0,0,0,1,8,1,41.81818182,43.63636364,7.27272727,5.45454545,1.81818182,0,5,7,29,2,3,0,0,1,4,0,0,0,2,0,0,-0.74339949,125.1514,69.36,69.36,3.06987419,1.9968,536.2179325,84.32389929,0,534.0365449,222.2444856,399.34,-3.99939306,-4.23638048,-4.29987419,0,1,0.83333333,1,0.8,0.5,1,1,0.87619048,0.33333333,0.875,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,259.78,0.14166667,30,16,31,17,2,2,0,6,14,11,1,2,0,1,0,1,0,0,0,2,5,1,46.66666667,36.66666667,3.33333333,6.66666667,3.33333333,0,2,2,12,0,2,0,0,0,2,0,0,0,0,0,0,-0.67278899,65.3533,37.38,45.76,2.18092535,3.0531,310.3543555,45.83151273,0,301.5614618,126.9678122,217.62,-3.24378655,-3.39187909,-3.41092535,0,1,1,1,0.8,0.5,1,1,0.9,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0
1,0,0,0,0,0,0,0,0,0,0,385.94,0.09782609,41,24,44,27,3,2,0,11,17,17,1,2,0,2,1,1,0,0,0,3,7,2,41.46341463,41.46341463,2.43902439,4.87804878,4.87804878,0,4,7,23,3,2,0,0,2,1,1,1,0,0,1,1,-0.25970122,95.0349,46.17,82.79,3.92512518,4.5741,414.9344281,75.67806279,16.40499744,421.7109635,176.2094113,305.1,-4.72635641,-5.04886892,-5.15512518,0,1,1,1,0.8,0.5,1,1,0.9,0.5,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,14.78,0.3,-0.01,10.12,0,0,0,0,0,0,411.94,0.08201058,46,28,49,31,6,0,0,22,18,21,3,2,0,1,0,1,0,0,0,2,7,1,39.13043478,45.65217391,6.52173913,4.34782609,2.17391304,0,4,4,22,0,4,0,0,2,2,0,0,0,0,0,0,-0.32313875,112.3157,60.18,88.42,3.96734355,4.8596,479.4953698,72.08904395,18.01075068,482.6910299,201.2012418,336.72,-4.76224202,-5.08897637,-5.19734355,0,1,1,1,0.6,0.5,1,1,0.87142857,0.16666667,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,408.89,0.08547009,44,27,47,30,5,3,0,12,17,18,2,5,0,1,0,1,0,0,0,2,9,1,38.63636364,40.90909091,4.54545455,11.36363636,2.27272727,0,4,5,22,1,3,0,0,2,2,0,0,1,0,0,0,-0.23565723,99.1119,84.94,93.32,1.84092342,2.6704,447.439011,110.9869662,18.01075068,446.5780731,186.4008496,329.91,-2.95478491,-3.06887725,-3.07092342,0,1,1,1,0.8,0.5,1,1,0.9,0.33333333,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,485.7,0.06349206,71,36,75,40,6,0,0,22,35,28,7,1,0,0,0,0,0,0,0,0,8,0,49.29577465,39.43661972,9.85915493,1.4084507,0,0,5,6,29,1,4,0,0,1,4,0,0,1,0,0,0,-0.38262652,144.9328,71.34,71.34,4.95538857,6.2403,650.9023419,85.615855,18.01075068,637.5581395,264.6713687,446.95,-5.60208029,-6.02761914,-6.18538857,0,0.75,0.66666667,1,0.8,0.5,1,1,0.81666667,0.16666667,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,385.4,0.08923077,40,26,43,29,3,3,0,11,14,16,3,3,0,1,3,0,0,0,0,1,10,3,35,40,7.5,7.5,7.5,0,4,5,20,1,3,1,0,1,2,0,0,1,0,0,0,-0.17962922,88.1644,83.13,91.51,2.05722843,3.2209,385.7133594,132.519787,16.66300743,392.4252492,164.2070693,294.37,-3.13864416,-3.27436701,-3.28722843,0,1,1,1,0.8,0.5,1,1,0.9,0.5,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1
1,12.46,0.26,1.19,7.48,0,0,0,0,0,0,437.98,0.07635468,53,29,55,31,6,3,0,12,24,21,1,5,0,1,0,1,0,0,0,2,8,1,45.28301887,39.62264151,1.88679245,9.43396226,1.88679245,0,3,3,18,0,3,0,0,0,3,0,0,0,0,0,0,-0.71692006,111.6767,72.91,81.29,3.00134041,3.8061,551.9169669,94.58196877,0,518.255814,215.7769729,383.17,-3.94113935,-4.17127339,-4.23134041,0,1,1,1,1,0.5,1,1,0.92857143,0.16666667,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
0,11.22,0.21,1.69,5.06,0,0,0,0,0,0,472.69,0.06238859,74,34,75,35,13,4,0,6,40,27,2,5,0,0,0,0,0,0,0,0,7,0,54.05405405,36.48648649,2.7027027,6.75675676,0,0,2,2,12,0,2,0,0,0,2,0,0,0,0,0,0,0.78196088,132.7068,104.73,104.73,2.63056329,4.7531,735.5999448,165.1395135,78.70484453,645.8139535,268.054899,487.51,-3.6259788,-3.81903513,-3.86056329,0,1,0.66666667,0.83333333,1,1,0.83333333,0.5,0.83333333,0.33333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,18.31,0.39,5.01,8.39,0,0,0,0,0,0,477.9,0.0688172,47,31,48,32,8,3,1,12,16,19,3,3,0,1,4,1,0,0,0,2,12,5,34.04255319,40.42553191,6.38297872,6.38297872,10.63829787,0,2,2,12,0,2,0,0,0,2,0,0,0,0,0,0,0.35281288,106.1625,104.26,112.64,3.18138645,4.484,527.6428655,194.7734361,32.89718747,500.5481728,208.5197429,384.35,-4.09417848,-4.34231713,-4.41138645,0,1,0.83333333,1,0.8,0.5,1,1,0.87619048,0.16666667,0.875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,493.14,0.07258065,61,32,65,36,6,3,0,11,29,24,2,3,0,2,0,1,0,0,0,3,8,1,47.54098361,39.3442623,3.27868852,4.91803279,1.63934426,0,5,8,29,3,3,0,0,2,2,1,1,0,0,1,1,-0.34072476,132.7543,58.64,95.26,3.4025404,4.5977,583.8706752,74.8421513,16.40499744,583.7707641,242.6273623,424.92,-4.28215934,-4.55241338,-4.6325404,0,1,0.83333333,1,0.8,0.5,1,1,0.87619048,0.16666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13.85,0.26,1.57,9.18,0,0,0,0,0,0,475.62,0.06386555,65,35,68,38,9,3,0,17,30,27,5,2,0,0,1,0,0,0,0,0,8,1,46.15384615,41.53846154,7.69230769,3.07692308,1.53846154,0,4,4,22,0,4,0,0,2,2,0,0,0,0,0,0,-0.37298492,135.3822,73.97,73.97,4.31445767,4.8288,622.6911145,105.8110519,18.01075068,604.5681063,251.1508632,443.13,-5.05728902,-5.41873479,-5.54445767,0,0.75,0.83333333,0.83333333,0.8,0.5,1,1,0.81666667,0.16666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14.17,0.26,3.17,7.36,0,0,0,0,0,0,477.59,0.06386555,63,35,66,38,9,3,0,17,28,26,5,3,0,0,1,0,0,0,0,0,9,1,44.44444444,41.26984127,7.93650794,4.76190476,1.58730159,0,4,4,22,0,4,0,0,2,2,0,0,0,0,0,0,0.19051903,132.6667,94.2,94.2,3.36639984,3.0231,618.7014157,148.494395,60.69409384,590.9136213,245.5547628,434.62,-4.25143986,-4.51807985,-4.59639984,0,1,0.83333333,0.83333333,0.8,0.5,1,1,0.85238095,0.16666667,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,367.53,0.08262108,56,27,58,29,11,1,0,15,29,23,1,3,0,0,0,0,0,0,0,0,4,0,51.78571429,41.07142857,1.78571429,5.35714286,0,0,3,6,17,2,1,0,0,1,2,0,0,2,0,0,0,-0.41882131,107.8933,51.46,51.46,4.88496217,6.3706,525.50436,78.82815808,42.68334316,498.0730897,207.5053646,355.57,-5.54221784,-5.96071406,-6.11496217,0,0.75,0.66666667,0.83333333,1,0.5,0.83333333,0.5,0.72619048,0.33333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,403.59,0.07936508,57,28,59,30,11,2,0,15,29,22,1,4,0,1,0,0,0,0,0,1,6,0,50.87719298,38.59649123,1.75438596,7.01754386,0,0,3,6,17,2,1,0,0,1,2,0,0,2,0,0,0,-0.35848085,112.0432,68.53,76.91,4.21091711,5.7017,539.8794394,94.40892995,39.09608999,518.7209302,215.9675944,368.21,-4.96927955,-5.32037126,-5.44091711,0,0.75,0.83333333,0.83333333,0.8,0.5,0.83333333,0.5,0.72142857,0.16666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.24,0.19,-1.47,7.04,0,0,0,0,0,0,395.54,0.07635468,58,29,60,31,12,2,0,15,29,24,1,4,0,0,0,0,0,0,0,0,5,0,50,41.37931034,1.72413793,6.89655172,0,0,3,6,17,2,1,0,0,1,2,0,0,2,0,0,0,-0.81933721,114.7042,57.53,57.53,4.49889511,6.3462,550.5003928,72.28962984,0,524.0863787,218.1665487,379.02,-5.21406084,-5.59395036,-5.72889511,0,0.75,0.83333333,0.83333333,1,0.5,0.83333333,0.5,0.75,0.33333333,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.78,0.22,-0.94,6.56,0,0,0,0,0,0,381.51,0.07936508,55,28,57,30,11,2,0,15,27,23,1,4,0,0,0,0,0,0,0,0,5,0,49.09090909,41.81818182,1.81818182,7.27272727,0,0,3,6,17,2,1,0,0,1,2,0,0,2,0,0,0,-0.39382295,109.9351,68.53,68.53,4.28775884,6.0952,529.7060287,103.9730851,42.68334316,500.6810631,208.5742062,361.72,-5.03459502,-5.3933709,-5.51775884,0,0.75,0.83333333,0.83333333,0.8,0.5,0.83333333,0.5,0.72142857,0.16666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13.55,0.31,1.75,9.42,0,0,0,0,0,0,461.82,0.07936508,47,28,49,30,5,3,0,12,19,19,2,3,0,1,0,3,0,0,0,4,9,3,40.42553191,40.42553191,4.25531915,6.38297872,6.38297872,0,3,3,19,0,3,0,0,0,2,1,0,0,0,0,0,-0.25245455,112.1994,66.48,74.86,3.63529751,5.2673,522.2119097,88.98719044,18.01075068,509.1860465,212.0598551,372.41,-4.48000288,-4.77353264,-4.86529751,0,1,0.83333333,1,0.8,0.5,1,1,0.87619048,0.16666667,0.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13.43,0.28,3.16,5.21,0,0,0,0,0,0,402.94,0.08307692,49,26,50,27,8,4,0,6,23,17,2,5,0,1,0,1,0,0,0,2,9,1,46.93877551,34.69387755,4.08163265,10.20408163,2.04081633,0,2,2,13,0,2,0,0,0,1,1,0,0,0,0,0,0.36508033,98.1168,103.78,112.16,1.63173795,2.8367,516.954137,156.8154606,60.69409384,473.538206,197.4500844,353.51,-2.77697726,-2.87015105,-2.86173795,0,1,1,1,1,1,1,1,1,0.33333333,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,366.47,0.08547009,49,27,52,30,4,1,0,16,22,19,6,2,0,0,0,0,0,0,0,0,8,0,44.89795918,38.7755102,12.24489796,4.08163265,0,0,4,4,23,0,4,0,0,2,1,1,0,0,0,0,0,-0.27229005,102.7185,86.86,86.86,2.11821368,2.1144,460.9770254,104.1445879,18.01075068,452.4086379,188.7904254,317.58,-3.19048163,-3.332303,-3.34821368,0,1,1,1,0.8,0.5,1,1,0.9,0.33333333,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0
0,5.69,0.11,-5.63,3.25,0,0,0,0,0,0,777.8,0.03983229,100,54,103,57,21,4,0,24,46,42,2,8,0,0,0,2,0,0,0,2,12,2,46,42,2,8,2,0,4,4,24,0,4,0,0,0,4,0,0,0,0,0,0,0.05276493,208.9364,136.24,136.24,5.91555448,11.14,1063.995693,218.8935675,85.36668632,966.4451827,399.4611405,722.62,-6.41822131,-6.93977676,-7.14555448,1,0.5,0.33333333,0.5,0.8,1,0.5,0.5,0.59047619,0.16666667,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12.22,0.25,0.42,9.03,0,0,0,0,0,0,491.15,0.06628788,68,33,70,35,12,3,0,12,35,26,2,3,0,1,0,1,0,0,0,2,7,1,51.47058824,38.23529412,2.94117647,4.41176471,1.47058824,0,3,3,19,0,3,0,0,0,2,1,0,0,0,0,0,-0.3821292,134.9504,66.48,74.86,4.13849683,6.9969,661.9452576,88.98719044,18.01075068,632.358804,262.5404934,463.09,-4.90772231,-5.25157199,-5.36849683,0,1,0.66666667,0.83333333,1,1,0.83333333,0.5,0.83333333,0.16666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16.97,0.36,3.44,8.81,0,0,0,0,0,0,344.9,0.0995671,43,22,44,23,5,3,0,6,21,15,2,3,0,1,0,1,0,0,0,2,7,1,48.8372093,34.88372093,4.65116279,6.97674419,2.3255814,0,2,2,13,0,2,0,0,0,1,1,0,0,0,0,0,-0.21997422,87.2494,66.48,74.86,1.94982826,3.2275,440.2010311,88.98719044,18.01075068,414.3687708,173.2003159,303.97,-3.04735402,-3.17233685,-3.17982826,0,1,1,1,1,1,1,1,1,0.33333333,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0
1,15.85,0.32,2.58,10.71,0,0,0,0,0,0,449.06,0.07356322,59,30,61,32,8,3,0,12,29,23,2,3,0,1,0,1,0,0,0,2,7,1,49.15254237,38.98305085,3.38983051,5.08474576,1.69491525,0,3,3,19,0,3,0,0,0,2,1,0,0,0,0,0,-0.34891959,121.434,66.48,74.86,3.52527551,5.7933,583.7150504,88.98719044,18.01075068,562.1428571,233.763466,411.19,-4.38648418,-4.66901173,-4.75527551,0,1,1,1,1,0.5,1,1,0.92857143,0.16666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,15.14,0.28,2.35,7.42,0,0,0,0,0,0,346.43,0.08923077,44,26,47,29,5,0,0,22,18,19,6,1,0,0,0,0,0,0,0,0,7,0,40.90909091,43.18181818,13.63636364,2.27272727,0,0,4,4,22,0,4,0,0,2,2,0,0,0,0,0,0,-0.72240126,100.0047,70.65,70.65,3.93496946,3.0247,427.8308467,77.65191763,0,428.372093,178.9393824,292.61,-4.73472404,-5.05822099,-5.16496946,0,1,1,1,0.6,0,1,1,0.8,0.16666667,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0
1,14.88,0.32,3.66,9.18,0,0,0,0,0,0,535.07,0.06595365,59,34,62,37,7,4,0,12,25,23,0,6,0,2,2,1,0,0,0,3,11,3,42.37288136,38.98305085,0,10.16949153,5.08474576,0,4,7,24,2,2,0,0,0,4,0,0,0,2,0,0,-0.67095517,124.0879,86.74,103.5,3.82900973,4.0701,602.0568378,140.5459065,0,580.3488372,241.2249333,436.49,-4.64465827,-4.95755925,-5.05900973,0,0.75,0.83333333,0.83333333,0.7,0.5,0.83333333,1,0.77857143,0.16666667,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,20.02,0.42,5.78,8.64,0,0,0,0,0,0,449.92,0.07635468,48,29,50,31,8,3,1,6,19,18,3,3,0,1,3,1,0,0,0,2,11,4,39.58333333,37.5,6.25,6.25,8.33333333,0,3,4,14,2,2,0,3,0,1,0,0,0,0,0,0,0.36445788,99.8539,104.26,112.64,2.15076089,3.3891,511.678743,179.8133228,32.89718747,477.6079734,199.1180219,367.44,-3.21814676,-3.36322284,-3.38076089,0,1,1,1,1,1,1,1,1,0.33333333,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1,14.81,0.27,0.37,14.14,0,0,0,0,0,0,519.74,0.05802969,76,39,80,43,8,1,0,24,37,34,3,2,0,0,0,0,0,0,0,0,5,0,48.68421053,44.73684211,3.94736842,2.63157895,0,0,5,5,30,0,5,0,0,0,5,0,0,0,0,0,0,-0.48518986,158.3973,54.46,54.46,4.37204778,6.2949,710.849056,74.06540905,18.01075068,700,290.2622951,507.62,-5.10624061,-5.47344539,-5.60204778,1,0.5,0.83333333,0.83333333,0.7,0.5,0.83333333,1,0.74285714,0.33333333,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16.15,0.29,0.35,13.32,0,0,0,0,0,0,422.56,0.07056452,58,32,61,35,6,1,0,24,26,28,2,2,0,0,0,0,0,0,0,0,4,0,44.82758621,48.27586207,3.44827586,3.44827586,0,0,4,4,24,0,4,0,0,0,4,0,0,0,0,0,0,-0.46462468,127.6068,51.22,51.22,4.02480764,5.2644,566.8564436,70.94109515,18.01075068,561.0299003,233.3073362,405.18,-4.8110865,-5.14356726,-5.25480764,0,1,1,1,0.6,0.5,1,1,0.87142857,0.33333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,374.52,0.07936508,54,28,56,30,7,1,0,18,26,24,2,2,0,0,0,0,0,0,0,0,4,0,48.14814815,44.44444444,3.7037037,3.7037037,0,0,3,3,18,0,3,0,0,0,3,0,0,0,0,0,0,0.14096498,112.1789,62.22,62.22,3.15898536,3.9353,534.62081,102.6245504,60.69409384,506.8770764,211.1135559,367.16,-4.07513756,-4.3210361,-4.38898536,0,1,1,1,0.8,0.5,1,1,0.9,0.16666667,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0
0,12.59,0.23,-0.54,7.84,0,0,0,0,0,0,409.44,0.07356322,48,30,50,32,4,1,1,18,18,23,3,1,0,0,3,0,0,0,0,0,7,3,37.5,47.91666667,6.25,2.08333333,6.25,0,3,3,18,0,3,0,0,0,3,0,0,0,0,0,0,-0.34891959,107.7188,65.78,65.78,3.7267449,4.5836,498.4809749,135.8809029,18.01075068,484.7840532,202.0590382,365,-4.55773317,-4.86040766,-4.9567449,0,1,1,1,0.6,0.5,1,1,0.87142857,0.16666667,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,439.39,0.07096774,46,31,48,33,4,1,0,18,15,21,3,1,0,0,6,0,0,0,0,0,10,6,32.60869565,45.65217391,6.52173913,2.17391304,13.04347826,0,3,3,18,0,3,0,0,0,3,0,0,0,0,0,0,-0.26476208,101.5369,54.88,54.88,4.50698536,4.573,468.3073773,166.4874164,18.01075068,461.0299003,192.3237296,353.89,-5.22093756,-5.6016361,-5.73698536,0,0.75,0.83333333,1,0.8,0.5,1,1,0.84047619,0.33333333,0.875,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,14.46,0.28,0.06,15.09,0,0,0,0,0,0,438.4,0.07096774,47,31,49,33,4,1,0,18,16,22,2,1,0,0,6,0,0,0,0,0,9,6,34.04255319,46.80851064,4.25531915,2.12765957,12.76595745,0,3,3,18,0,3,0,0,0,3,0,0,0,0,0,0,-0.29672464,103.3803,41.99,41.99,4.71046108,5.1845,473.6268521,149.7018869,18.01075068,467.8571429,195.1217799,360.19,-5.39389192,-5.79493803,-5.94046108,0,0.75,0.83333333,1,0.8,0.5,1,1,0.84047619,0.5,0.875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,424.37,0.07356322,44,30,46,32,3,1,0,18,14,21,2,1,0,0,6,0,0,0,0,0,9,6,31.81818182,47.72727273,4.54545455,2.27272727,13.63636364,0,3,3,18,0,3,0,0,0,3,0,0,0,0,0,0,-0.28288949,98.8311,41.99,41.99,4.7708158,5.1497,447.5501163,149.7018869,18.01075068,444.4518272,185.5294374,342.89,-5.44519343,-5.85227501,-6.0008158,0,0.75,0.83333333,1,0.4,0.5,1,1,0.78333333,0.66666667,0.875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,357.25,0.0942029,38,24,40,26,3,1,0,18,14,19,2,1,0,0,0,2,0,0,0,2,5,2,36.84210526,50,5.26315789,2.63157895,5.26315789,0,3,3,18,0,3,0,0,0,3,0,0,0,0,0,0,-0.34197771,96.4933,41.99,41.99,4.12605248,4.5939,421.1977559,59.94120726,18.01075068,420.7641196,175.8213605,302.29,-4.89714461,-5.23974986,-5.35605248,0,1,1,1,0.6,0,1,1,0.8,0.66666667,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,12.8,0.26,0.38,9.19,0,0,0,0,0,0,490.46,0.06628788,49,33,51,35,5,2,0,18,16,21,2,3,0,1,6,0,0,0,0,1,12,6,32.65306122,42.85714286,4.08163265,6.12244898,12.24489796,0,3,3,18,0,3,0,0,0,3,0,0,0,0,0,0,-0.23189672,110.6524,68.29,76.67,3.50883465,5.3087,505.7726636,178.2640466,16.40499744,498.255814,207.5802516,381.62,-4.37250945,-4.65339291,-4.73883465,0,1,0.83333333,1,0.4,0.5,1,1,0.81904762,0.16666667,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,368.26,0.09881423,34,23,36,25,4,2,0,17,11,15,3,2,0,1,0,2,0,0,0,3,8,2,32.35294118,44.11764706,8.82352941,5.88235294,5.88235294,0,3,3,17,0,3,0,0,1,2,0,0,0,0,0,0,0.40703189,92.7322,74.85,83.23,2.82814867,4.5098,386.1970239,77.38095695,33.06800488,394.9169435,165.2282555,276.67,-3.79392637,-4.00674124,-4.05814867,0,1,1,1,0.4,0,1,1,0.77142857,0.33333333,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,14.66,0.29,-0.33,14.44,0,0,0,0,0,0,421,0.08128079,50,29,54,33,4,0,0,22,21,23,4,0,0,1,0,1,0,0,0,2,6,1,42,46,8,0,2,0,5,6,28,1,4,0,0,2,3,0,0,1,0,0,0,-0.37058065,119.7492,42.74,70.98,5.18098536,5.879,488.8063857,51.58180978,18.01075068,508.538206,211.7943467,352.38,-5.79383756,-6.2419361,-6.41098536,0,0.75,0.83333333,0.83333333,0.7,0.5,0.83333333,1,0.77857143,0.16666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14.32,0.27,3.13,9.41,0,0,0,0,0,0,527.51,0.05974395,59,38,63,42,5,3,0,18,21,27,3,4,0,0,4,0,0,0,0,0,11,4,35.59322034,45.76271186,5.08474576,6.77966102,6.77966102,0,5,7,30,2,3,0,0,1,3,1,0,1,0,1,0,-0.32210885,128.4581,80.23,80.23,4.13150683,6.9437,579.1394959,170.0506771,18.01075068,574.5016611,238.8285496,441.92,-4.9017808,-5.24493149,-5.36150683,0,0.75,0.83333333,0.83333333,0.7,0.5,0.83333333,1,0.77857143,0.16666667,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,16.82,0.31,2.23,10.58,0,0,0,0,0,0,363.43,0.08547009,45,27,48,30,4,0,0,22,18,20,5,1,0,0,1,0,0,0,0,0,7,1,40,44.44444444,11.11111111,2.22222222,2.22222222,0,4,4,22,0,4,0,0,2,2,0,0,0,0,0,0,-0.7326563,99.2309,57.76,57.76,4.48964782,3.3947,434.7588821,76.19406769,0,438.1229236,182.9356244,304.98,-5.20620064,-5.58516543,-5.71964782,0,0.75,1,1,0.6,0,1,1,0.76428571,0.33333333,0.875,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0
1,0,0,0,0,0,0,0,0,0,0,788.1,0.03696742,118,57,120,59,22,5,0,18,61,44,5,8,0,0,0,0,0,0,0,0,13,0,51.69491525,37.28813559,4.23728814,6.77966102,0,0,3,3,18,0,3,0,0,0,3,0,0,0,0,0,0,1.88570474,217.7211,175.4,175.4,2.82701017,6.5787,1188.570667,265.5750707,114.7263459,1054.651163,435.6111323,788.34,-3.79295864,-4.00565966,-4.05701017,1,0.5,0.5,0.5,0.8,1,0.33333333,0,0.51904762,0.16666667,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
