Actividad_500	MW	GD	nAT	nSK	nBT	nBO	RBN	nDB	nTB	nAB	nH	nC	nN	nO	nP	nS	nF	nCL	nBR	nI	nB	nHM	nHet	nX	H%	C%	N%	O%	X%	nStructures	totalcharge	nCIC	nCIR	TRS	Rbrid	NRS	nR03	nR04	nR05	nR06	nR07	nR08	nR09	nR10	nR11	nR12	Hy	AMR	TPSA(NO)	TPSA(Tot)	MLOGP	ALOGP	SAtot	SAacc	SAdon	Vx	VvdwMG	VvdwZAZ	BLTF96	BLTD48	BLTA96	Ro5	DLS_01	DLS_02	DLS_03	DLS_04	DLS_05	DLS_06	DLS_07	DLS_cons	LLS_01	LLS_02	CMC-80	CMC-50	Inflammat-80	Inflammat-50	Depressant-80	Depressant-50	Psychotic-80	Psychotic-50	Hypertens-80	Hypertens-50	Hypnotic-80	Hypnotic-50	Neoplastic-80	Neoplastic-50	Infective-80	Infective-50
1	41649	753	52	31	56	35	4	0	1	21	21	24	4	2	0	0	1	0	0	0	0	0	7	1	403846	461538	76923	38462	19231	1	0	5	7	28	2	3	0	0	2	3	0	0	2	0	0	0	-3606	1146395	7586	7586	29136	48049	4.905.948	848048	167855	4997342	2081862	35697	-38666	-40879	-41436	0	1	1	1	8	5	1	1	9	3333	875	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
1	40049	782	51	30	55	34	3	0	1	21	21	24	4	1	0	0	1	0	0	0	0	0	6	1	411765	470588	78431	19608	19608	1	0	5	7	28	2	3	0	0	2	3	0	0	2	0	0	0	-3819	1137023	6663	6663	36856	54762	4.737.809	738049	167855	4899834	2041899	34818	-45227	-48213	-49156	0	1	1	1	8	5	1	1	9	3333	875	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	43294	753	52	31	56	35	3	0	1	21	21	24	4	2	0	0	0	1	0	0	0	1	7	1	403846	461538	76923	38462	19231	1	0	5	7	28	2	3	0	0	2	3	0	0	2	0	0	0	193	1192486	8686	8686	3017	4687	5.270.174	1015281	594689	5171429	2153208	36611	-39545	-41862	-4247	0	1	1	1	8	5	1	1	9	3333	875	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
1	44894	726	53	32	57	36	4	0	1	21	21	24	4	3	0	0	0	1	0	0	0	1	8	1	396226	45283	75472	56604	18868	1	0	5	7	28	2	3	0	0	2	3	0	0	2	0	0	0	8532	1207929	10709	10709	22579	37988	5.491.045	1442115	1021522	5268937	2193171	3749	-33092	-3465	-34879	0	1	1	1	8	5	1	1	9	3333	875	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0
1	40148	782	50	30	54	34	3	0	1	21	20	23	5	1	0	0	1	0	0	0	0	0	7	1	40	46	10	2	2	1	0	5	7	28	2	3	0	0	2	3	0	0	2	0	0	0	-3489	111141	7952	7952	43282	50221	4.690.741	904679	167855	4831561	2013919	34188	-5069	-54318	-55582	0	75	1	1	8	5	1	1	8643	3333	75	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
1	43746	726	50	32	54	36	3	0	1	21	18	23	5	1	0	0	3	0	0	0	0	0	9	3	36	46	10	2	6	1	0	5	7	28	2	3	0	0	2	3	0	0	2	0	0	0	-3097	1118571	7952	7952	45376	52727	4.747.416	1203881	167855	4890033	2037882	35402	-5247	-56307	-57676	0	75	8333	1	8	5	1	1	8405	3333	75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	43943	726	48	32	52	36	3	0	1	21	16	22	5	2	0	0	3	0	0	0	0	0	10	3	333333	458333	104167	41667	625	1	0	5	7	28	2	3	0	0	2	3	0	0	2	0	0	0	-2788	1086091	8875	8875	35691	44471	4.617.226	131388	167855	4753488	1981921	34551	-44237	-47107	-47991	0	1	1	1	6	5	1	1	8714	3333	875	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
1	45742	701	48	33	52	37	3	0	1	21	15	22	5	2	0	0	4	0	0	0	0	0	11	4	3125	458333	104167	41667	83333	1	0	5	7	28	2	3	0	0	2	3	0	0	2	0	0	0	-2619	1088255	8875	8875	36742	46526	4.645.564	1463481	167855	4782724	1993903	35158	-45131	-48105	-49042	0	1	8333	1	6	5	1	1	8476	3333	875	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
1	40345	782	48	30	52	34	3	0	1	21	18	22	5	2	0	0	1	0	0	0	0	0	8	1	375	458333	104167	41667	20833	1	0	5	7	28	2	3	0	0	2	3	0	0	2	0	0	0	-3159	107893	8875	8875	33561	41965	4.560.551	1014678	167855	4695017	1957958	33337	-42427	-45083	-45861	0	1	1	1	8	5	1	1	9	3333	875	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
1	45742	701	48	33	52	37	3	0	1	21	15	22	5	2	0	0	4	0	0	0	0	0	11	4	3125	458333	104167	41667	83333	1	0	5	7	28	2	3	0	0	2	3	0	0	2	0	0	0	-2619	1088255	8875	8875	36742	46526	4.645.564	1463481	167855	4782724	1993903	35158	-45131	-48105	-49042	0	1	8333	1	6	5	1	1	8476	3333	875	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
1	40345	782	48	30	52	34	3	0	1	21	18	22	5	2	0	0	1	0	0	0	0	0	8	1	375	458333	104167	41667	20833	1	0	5	7	28	2	3	0	0	2	3	0	0	2	0	0	0	-3159	107893	8875	8875	33561	41965	4.560.551	1014678	167855	4695017	1957958	33337	-42427	-45083	-45861	0	1	1	1	8	5	1	1	9	3333	875	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
1	43943	726	48	32	52	36	3	0	1	21	16	22	5	2	0	0	3	0	0	0	0	0	10	3	333333	458333	104167	41667	625	1	0	5	7	28	2	3	0	0	2	3	0	0	2	0	0	0	-2788	1086091	8875	8875	35691	44471	4.617.226	131388	167855	4753488	1981921	34551	-44237	-47107	-47991	0	1	1	1	6	5	1	1	8714	3333	875	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
1	43943	726	48	32	52	36	3	0	1	21	16	22	5	2	0	0	3	0	0	0	0	0	10	3	333333	458333	104167	41667	625	1	0	5	7	28	2	3	0	0	2	3	0	0	2	0	0	0	-2788	1086091	8875	8875	35691	44471	4.617.226	131388	167855	4753488	1981921	34551	-44237	-47107	-47991	0	1	1	1	6	5	1	1	8714	3333	875	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
1	53252	597	59	38	63	42	5	1	0	22	21	25	6	2	0	0	5	0	0	0	0	0	13	5	355932	423729	101695	33898	84746	1	0	5	6	29	1	4	0	0	2	2	1	0	0	0	1	0	-6532	1290447	7807	7807	39721	4929	569.253	1640587	0	56799	2361598	42055	-47663	-50935	-52021	0	75	8333	8333	7	5	8333	1	7786	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	53252	597	59	38	63	42	5	1	0	22	21	25	6	2	0	0	5	0	0	0	0	0	13	5	355932	423729	101695	33898	84746	1	0	5	6	29	1	4	0	0	2	2	1	0	0	0	1	0	-6532	1290447	7807	7807	39721	4929	569.253	1640587	0	56799	2361598	42055	-47663	-50935	-52021	0	75	8333	8333	7	5	8333	1	7786	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	46444	682	50	33	53	36	5	0	0	22	17	21	6	1	0	0	5	0	0	0	0	0	12	5	34	42	12	2	10	1	0	4	4	22	0	4	0	0	2	2	0	0	0	0	0	0	-2319	1091622	6979	6979	47871	47969	4.893.238	1540453	180108	4898007	204115	35756	-5459	-58678	-60171	0	75	6667	1	6	5	1	1	7881	1667	75	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	3939	82	48	28	51	31	5	2	0	17	20	22	3	2	0	0	0	1	0	0	0	1	6	1	416667	458333	625	41667	20833	1	0	4	5	23	1	3	0	0	1	3	0	0	0	1	0	0	-7775	1106905	4905	4905	37762	34377	478.439	560547	0	4789369	1996627	34641	-45998	-49074	-50062	0	1	1	1	6	5	1	1	8714	3333	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
1	39747	782	49	30	53	34	4	1	0	26	19	23	5	2	0	0	0	0	0	0	0	0	7	0	387755	469388	102041	40816	0	1	0	5	8	28	2	3	0	0	2	3	0	0	2	0	0	0	2099	1141562	9199	9199	38634	34303	4.614.172	103761	328972	4828405	2012625	33106	-46739	-49903	-50934	0	1	1	1	6	0	1	1	8	1667	875	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0
1	43161	753	56	31	60	35	4	1	0	21	25	24	5	1	0	1	0	0	0	0	0	1	7	0	446429	428571	89286	17857	0	1	0	5	8	29	2	3	0	0	2	2	1	0	1	1	0	0	193	1261807	7885	10709	41654	46281	5.216.262	942537	328972	5379402	2238443	37426	-49306	-52771	-53954	0	75	1	1	8	5	1	1	8643	1667	875	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
0	35745	855	46	27	49	30	4	1	0	22	19	21	5	1	0	0	0	0	0	0	0	0	6	0	413043	456522	108696	21739	0	1	0	4	5	23	1	3	0	0	1	3	0	0	0	1	0	0	2307	105113	7885	7885	34481	32044	4.422.374	942537	328972	4514618	1884024	31357	-43209	-45957	-46781	0	1	1	1	6	0	1	1	8	1667	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0
0	3995	759	51	30	54	33	6	1	0	23	21	22	7	1	0	0	0	0	0	0	0	0	8	0	411765	431373	137255	19608	0	1	0	4	4	23	0	4	0	0	1	3	0	0	0	0	0	0	9001	1168988	10377	10377	39803	38149	497.791	1290499	509079	5008804	2086559	35023	-47732	-51012	-52103	0	1	1	1	6	0	1	1	8	1667	1	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0
0	49368	651	63	36	68	41	7	1	0	27	27	29	5	1	0	1	0	0	0	0	0	1	7	0	428571	460317	79365	15873	0	1	0	6	9	33	2	4	0	0	3	3	0	1	1	0	0	1	-4102	1470847	6486	931	49586	58545	5.896.565	793672	180108	6154983	2556305	42958	-56048	-60307	-61886	0	75	5	1	8	5	1	1	7929	1667	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	43732	82	45	28	48	31	4	3	0	17	17	21	4	2	0	0	0	0	1	0	0	1	7	1	377778	466667	88889	44444	22222	1	0	4	5	23	1	3	0	0	1	3	0	0	0	1	0	0	-3231	1116758	728	728	36368	36457	4.670.742	877266	180108	4737043	1975182	34154	-44813	-4775	-48668	0	1	1	1	6	0	1	1	8	1667	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
1	42643	731	48	31	51	34	4	3	0	17	17	22	4	2	0	0	3	0	0	0	0	0	9	3	354167	458333	83333	41667	625	1	0	4	5	23	1	3	0	0	1	3	0	0	0	1	0	0	-2967	1100267	728	728	38498	38396	4.738.904	132607	180108	4768106	1987912	35777	-46623	-49773	-50798	0	1	1	1	6	0	1	1	8	1667	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
0	39287	82	45	28	48	31	4	3	0	17	17	21	4	2	0	0	0	1	0	0	0	1	7	1	377778	466667	88889	44444	22222	1	0	4	5	23	1	3	0	0	1	3	0	0	0	1	0	0	-3231	1088578	728	728	35289	35617	4.607.142	877266	180108	4649668	1939372	33747	-43896	-46725	-47589	0	1	1	1	6	0	1	1	8	1667	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
0	43653	731	51	31	54	34	5	5	0	17	20	22	4	4	0	1	0	0	0	0	0	1	9	0	392157	431373	78431	78431	0	1	0	4	5	23	1	3	0	0	1	3	0	0	0	1	0	0	-2967	1178076	10694	11532	26923	24233	5.124.783	1320396	180108	514701	2143201	37565	-36784	-38776	-39223	0	1	1	1	6	0	1	1	8	3333	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0
0	37642	82	45	28	48	31	4	3	0	17	17	21	4	2	0	0	1	0	0	0	0	0	7	1	377778	466667	88889	44444	22222	1	0	4	5	23	1	3	0	0	1	3	0	0	0	1	0	0	-3231	1042694	728	728	342	31028	4.421.461	1026867	180108	4475581	1868025	32833	-4297	-4569	-465	0	1	1	1	6	0	1	1	8	1667	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0
0	37642	82	45	28	48	31	4	3	0	17	17	21	4	2	0	0	1	0	0	0	0	0	7	1	377778	466667	88889	44444	22222	1	0	4	5	23	1	3	0	0	1	3	0	0	0	1	0	0	-3231	1042694	728	728	342	31028	4.421.461	1026867	180108	4475581	1868025	32833	-4297	-4569	-465	0	1	1	1	6	0	1	1	8	1667	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0
0	33042	933	43	25	46	28	4	1	0	21	18	20	4	1	0	0	0	0	0	0	0	0	5	0	418605	465116	93023	23256	0	1	0	4	5	22	1	3	0	0	2	2	0	0	1	0	0	0	-3564	985843	5573	5573	29896	36743	4.065.835	445709	167855	4186213	1749431	28791	-39311	-41601	-42196	0	1	1	1	6	0	1	1	8	5	1	1	1	1	0	1	0	1	0	1	0	0	0	1	1	1	0
0	35843	855	45	27	48	30	4	3	0	17	18	21	4	2	0	0	0	0	0	0	0	0	6	0	40	466667	88889	44444	0	1	0	4	5	23	1	3	0	0	1	3	0	0	0	1	0	0	-3456	104053	728	728	30421	28973	4.393.123	877266	180108	4446346	1856043	32226	-39758	-421	-42721	0	1	1	1	6	0	1	1	8	1667	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1	0
0	37246	82	48	28	51	31	4	3	0	17	20	22	4	2	0	0	0	0	0	0	0	0	6	0	416667	458333	83333	41667	0	1	0	4	5	23	1	3	0	0	1	3	0	0	0	1	0	0	-7775	1089497	6194	6194	32609	31032	4.681.356	728402	0	4680399	1951967	33956	-41618	-44179	-44909	0	1	1	1	6	0	1	1	8	1667	1	1	1	1	0	1	0	1	0	1	1	0	0	1	0	1	0
0	43453	701	55	33	59	37	5	3	0	23	22	27	4	2	0	0	0	0	0	0	0	0	6	0	40	490909	72727	36364	0	1	0	5	6	29	1	4	0	0	1	4	0	0	0	1	0	0	-8113	1287273	6194	6194	4358	46798	5.334.194	728402	0	545598	2269828	39488	-50943	-54601	-5588	0	75	1	1	6	0	1	1	7643	1667	75	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0	39252	82	48	28	51	31	4	3	0	16	20	21	4	2	0	1	0	0	0	0	0	1	7	0	416667	4375	83333	41667	0	1	0	4	5	22	1	3	0	0	2	2	0	0	1	0	0	0	-3231	1121452	728	10104	31146	33155	4.765.945	877266	180108	4789369	1996627	34341	-40374	-42789	-43446	0	1	1	1	6	5	1	1	8714	1667	1	1	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0
1	40453	813	49	29	53	33	4	3	0	16	20	22	4	2	0	1	0	0	0	0	0	1	7	0	408163	44898	81633	40816	0	1	0	5	8	27	2	3	0	0	3	2	0	1	1	0	0	1	-3364	1149699	728	10104	33334	36108	4.665.476	877266	180108	4843023	2018616	34835	-42234	-44867	-45634	0	1	1	1	8	5	1	1	9	1667	875	1	0	1	0	0	0	1	1	1	0	0	0	1	0	1	0
0	37849	855	45	27	48	30	4	3	0	16	18	20	4	2	0	1	0	0	0	0	0	1	7	0	40	444444	88889	44444	0	1	0	4	5	22	1	3	0	0	2	2	0	0	1	0	0	0	-3089	1073042	728	10104	28916	317	4.505.177	877266	180108	4555316	1900703	32611	-38479	-4067	-41216	0	1	1	1	6	0	1	1	8	3333	1	1	1	1	0	1	0	1	0	1	1	0	0	1	0	1	0
1	46159	66	62	34	65	37	5	3	0	17	28	26	5	2	0	0	1	0	0	0	0	0	8	1	451613	419355	80645	32258	16129	1	0	4	4	23	0	4	0	0	1	3	0	0	0	0	0	0	1766	1298325	8324	8324	38467	41395	6.043.435	1206975	496827	5811628	2415585	42583	-46597	-49744	-50767	0	1	8333	1	8	5	1	1	8762	1667	875	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0	45957	677	60	34	64	38	5	3	0	17	26	26	5	2	0	0	1	0	0	0	0	0	8	1	433333	433333	83333	33333	16667	1	0	5	6	28	1	4	0	0	2	3	0	0	1	0	0	0	-7585	1297001	6634	6634	41147	3917	5.632.373	909246	0	5631229	2341651	41347	-48875	-5229	-53447	0	1	8333	1	8	5	1	1	8762	1667	875	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
1	41954	731	57	31	60	34	5	2	0	17	26	25	3	2	0	0	1	0	0	0	0	0	6	1	45614	438596	52632	35088	17544	1	0	4	4	23	0	4	0	0	1	3	0	0	0	0	0	0	-7991	1198326	4736	4736	40295	43053	5.422.861	710148	0	5317442	221305	38917	-48151	-51481	-52595	0	1	1	1	8	5	1	1	9	3333	1	1	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0
0	36584	892	42	26	45	29	3	2	0	17	16	20	3	2	0	0	0	1	0	0	0	1	6	1	380952	47619	71429	47619	2381	1	0	4	5	22	1	3	0	0	2	2	0	0	1	0	0	0	-3317	1014391	5991	5991	33426	33314	423.539	709411	180108	4321262	180478	31181	-42312	-44954	-45726	0	1	1	1	6	0	1	1	8	5	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	1	1
0	36884	862	43	26	45	28	6	2	1	12	17	20	2	3	0	0	0	1	0	0	0	1	6	1	395349	465116	46512	69767	23256	1	0	3	4	17	1	2	0	0	1	2	0	0	1	0	0	0	-3317	1001996	7511	7511	29965	36627	4.581.867	962148	180108	4433389	1850733	33286	-3937	-41667	-42265	0	1	1	1	8	5	1	1	9	3333	1	1	1	1	0	1	0	1	0	1	0	0	0	1	1	1	0
0	37288	862	47	26	49	28	6	2	0	12	21	20	2	3	0	0	0	1	0	0	0	1	6	1	446809	425532	42553	6383	21277	1	0	3	4	17	1	2	0	0	1	2	0	0	1	0	0	0	-3317	1037008	5456	5456	30721	35014	4.745.637	682798	180108	4576246	1909281	33814	-40013	-42385	-43021	0	1	1	1	8	5	1	1	9	3333	1	1	1	1	0	1	0	1	0	1	0	0	0	1	1	1	0
0	36384	942	38	24	40	26	3	4	0	12	14	17	1	4	0	1	0	1	0	0	0	2	7	1	368421	447368	26316	105263	26316	1	0	3	4	17	1	2	0	0	1	2	0	0	1	0	0	0	-2597	929731	7623	8461	30517	29051	4.084.075	984685	180108	4077409	170484	30254	-3984	-42191	-42817	0	1	1	1	6	0	1	1	8	3333	1	1	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1
1	48255	655	60	35	64	39	4	2	0	17	25	26	4	2	0	0	3	0	0	0	0	0	9	3	416667	433333	66667	33333	5	1	0	5	6	30	1	4	0	0	1	3	1	0	0	0	1	0	-737	1268514	5188	5188	51461	54597	5.611.234	1064087	0	5595349	2326946	41725	-57642	-62088	-63761	0	75	6667	8333	7	5	8333	1	7548	3333	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	44657	701	60	33	64	37	4	2	0	17	27	26	4	2	0	0	1	0	0	0	0	0	7	1	45	433333	66667	33333	16667	1	0	5	6	30	1	4	0	0	1	3	1	0	0	0	1	0	-7812	1264186	5188	5188	46784	50487	5.554.558	764885	0	5536877	2302982	40511	-53666	-57644	-59084	0	75	8333	1	8	5	1	1	8405	3333	75	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
1	41954	731	57	31	60	34	5	2	0	17	26	25	3	2	0	0	1	0	0	0	0	0	6	1	45614	438596	52632	35088	17544	1	0	4	4	23	0	4	0	0	1	3	0	0	0	0	0	0	-7991	1198326	4736	4736	40295	43053	5.422.861	710148	0	5317442	221305	38917	-48151	-51481	-52595	0	1	1	1	8	5	1	1	9	3333	1	1	0	0	0	0	0	1	1	1	0	0	0	1	0	1	0
1	45762	677	65	34	69	38	5	2	0	17	31	28	3	3	0	0	0	0	0	0	0	0	6	0	476923	430769	46154	46154	0	1	0	5	5	29	0	5	0	0	1	4	0	0	0	0	0	0	-8168	1335631	5659	5659	34909	34197	6.029.652	670545	0	5907475	2454867	43143	-43572	-46363	-47209	0	1	8333	1	8	5	1	1	8762	3333	875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	46451	677	56	34	60	38	4	3	0	17	22	25	4	3	0	0	2	0	0	0	0	0	9	2	392857	446429	71429	53571	35714	1	0	5	6	29	1	4	0	0	1	4	0	0	0	1	0	0	-7293	1218653	6895	6895	44197	41384	5.339.279	1165935	0	535814	2229729	40003	-51468	-55187	-56497	0	75	8333	1	8	5	1	1	8405	1667	625	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0	35243	892	46	26	49	29	3	3	0	11	20	19	4	3	0	0	0	0	0	0	0	0	7	0	434783	413043	86957	65217	0	1	0	4	5	23	1	3	0	0	1	3	0	0	0	1	0	0	-7224	971497	6895	6895	25985	21152	4.352.015	866733	0	4290033	1791981	31527	-35988	-37886	-38285	0	1	1	1	8	5	1	1	9	5	1	1	1	1	0	1	0	0	0	1	1	0	0	1	1	1	0
1	46852	677	57	34	61	38	4	2	0	17	23	25	4	2	0	0	3	0	0	0	0	0	9	3	403509	438596	70175	35088	52632	1	0	5	6	29	1	4	0	0	1	4	0	0	0	1	0	0	-7293	1222504	5188	5188	49464	50035	532.56	1064087	0	5361296	2231023	39995	-55944	-6019	-61764	0	75	6667	1	8	5	1	1	8167	3333	625	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	46257	677	61	34	65	38	5	2	0	17	27	26	4	3	0	0	1	0	0	0	0	0	8	1	442623	42623	65574	4918	16393	1	0	5	6	28	1	4	0	0	2	3	0	0	1	0	0	0	-3628	1277031	7211	7211	45932	45801	5.880.664	1191718	426833	5634385	2342945	4139	-52942	-56836	-58232	0	75	6667	1	8	5	1	1	8167	1667	625	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
1	46257	677	61	34	65	38	5	2	0	17	27	26	4	3	0	0	1	0	0	0	0	0	8	1	442623	42623	65574	4918	16393	1	0	5	6	28	1	4	0	0	2	3	0	0	1	0	0	0	-3628	1277031	7211	7211	45932	45801	5.880.664	1191718	426833	5634385	2342945	4139	-52942	-56836	-58232	0	75	6667	1	8	5	1	1	8167	1667	625	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
0	44854	701	58	33	62	37	5	2	0	17	25	25	4	3	0	0	1	0	0	0	0	0	8	1	431034	431034	68966	51724	17241	1	0	5	6	28	1	4	0	0	2	3	0	0	1	0	0	0	-3521	1232849	7211	7211	43904	42026	555.699	1191718	426833	5400332	2247021	3966	-51219	-54909	-56204	0	75	1	1	8	5	1	1	8643	1667	75	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0
0	46456	677	60	34	64	38	4	2	0	17	26	26	4	2	0	0	2	0	0	0	0	0	8	2	433333	433333	66667	33333	33333	1	0	5	6	29	1	4	0	0	1	4	0	0	0	1	0	0	-7585	1264522	5188	5188	50466	51755	5.599.879	914486	0	5566113	2314964	41118	-56796	-61143	-62766	0	75	6667	8333	7	5	8333	1	7548	3333	625	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	50363	616	67	37	71	41	6	3	0	17	30	28	5	3	0	0	1	0	0	0	0	0	9	1	447761	41791	74627	44776	14925	1	0	5	6	28	1	4	0	0	2	3	0	0	1	0	0	0	-7512	1392829	7219	7219	4575	41403	6.359.434	1047577	0	6196844	2573461	45686	-52787	-56662	-5805	1	5	6667	8333	7	5	8333	1	719	1667	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	47562	655	65	35	69	39	6	2	0	17	30	27	5	2	0	0	1	0	0	0	0	0	8	1	461538	415385	76923	30769	15385	1	0	5	6	28	1	4	0	0	2	3	0	0	1	0	0	0	-7654	1350117	5512	5512	47929	48807	605.665	796128	0	5936711	2466849	43341	-5464	-58733	-60229	0	75	6667	1	8	5	1	1	8167	3333	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	53969	597	68	38	72	42	7	4	0	17	30	27	5	4	0	1	1	0	0	0	0	1	11	1	441176	397059	73529	58824	14706	1	0	5	6	28	1	4	0	0	2	3	0	0	1	0	0	0	-7055	1436533	8926	9764	39739	44555	6.529.736	12232	0	6403322	2658083	4695	-47679	-50952	-52039	0	75	6667	8333	7	5	8333	1	7548	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	49162	635	66	36	70	40	8	2	0	17	30	27	5	3	0	0	1	0	0	0	0	0	9	1	454545	409091	75758	45455	15152	1	0	5	6	28	1	4	0	0	2	3	0	0	1	0	0	0	176	1360093	8414	8414	40446	38054	6.250.055	1371826	606941	6034219	2506811	4422	-48279	-51624	-52746	0	1	8333	1	8	5	1	1	8762	1667	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	44854	701	58	33	62	37	5	2	0	17	25	25	4	3	0	0	1	0	0	0	0	0	8	1	431034	431034	68966	51724	17241	1	0	5	6	28	1	4	0	0	2	3	0	0	1	0	0	0	-3521	1232849	7211	7211	43904	42026	555.699	1191718	426833	5400332	2247021	3966	-51219	-54909	-56204	0	75	1	1	8	5	1	1	8643	1667	75	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0
1	48255	655	60	35	64	39	4	2	0	17	25	26	4	2	0	0	3	0	0	0	0	0	9	3	416667	433333	66667	33333	5	1	0	5	6	29	1	4	0	0	1	4	0	0	0	1	0	0	-737	1266686	5188	5188	51461	5381	5.628.217	1064087	0	5595349	2326946	41725	-57642	-62088	-63761	0	75	6667	8333	7	5	8333	1	7548	3333	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	49855	635	61	36	65	40	5	2	0	17	25	26	4	3	0	0	3	0	0	0	0	0	10	3	409836	42623	65574	4918	4918	1	0	5	6	29	1	4	0	0	1	4	0	0	0	1	0	0	-3275	1282129	7211	7211	43869	44928	5.849.087	149092	426833	5692857	2366909	42604	-51189	-54876	-56169	0	75	8333	1	8	5	1	1	8405	1667	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	49262	635	66	36	70	40	5	2	0	17	30	28	4	2	0	0	2	0	0	0	0	0	8	2	454545	424242	60606	30303	30303	1	0	5	6	29	1	4	0	0	1	4	0	0	0	1	0	0	-7719	1354482	5188	5188	54403	60185	6.158.975	914486	0	6034219	2506811	44578	-60143	-64883	-66703	0	75	6667	8333	7	5	8333	1	7548	3333	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	46456	677	60	34	64	38	4	2	0	17	26	26	4	2	0	0	2	0	0	0	0	0	8	2	433333	433333	66667	33333	33333	1	0	5	6	29	1	4	0	0	1	4	0	0	0	1	0	0	-7585	1264522	5188	5188	50466	51755	5.599.879	914486	0	5566113	2314964	41118	-56796	-61143	-62766	0	75	6667	8333	7	5	8333	1	7548	3333	625	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	49658	635	63	36	67	40	4	2	0	17	27	27	4	2	0	0	3	0	0	0	0	0	9	3	428571	428571	63492	31746	47619	1	0	5	6	30	1	4	0	0	1	3	1	0	0	0	1	0	-7443	131534	5188	5188	53429	54434	5.888.984	1064087	0	5829402	242287	43455	-59315	-63958	-65729	0	75	6667	8333	7	5	8333	1	7548	3333	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	48056	655	61	35	65	39	4	2	0	17	26	26	4	3	0	0	2	0	0	0	0	0	9	2	42623	42623	65574	4918	32787	1	0	5	6	30	1	4	0	0	1	3	1	0	0	0	1	0	-3446	1279965	7211	7211	42875	42873	5.866.673	1341319	426833	5663621	2354927	41997	-50343	-53931	-55175	0	75	8333	1	8	5	1	1	8405	1667	625	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
